genenames,Control Mean,Treatment Mean,Log2FC
ENSG00000117461,1.356082957710105,2.5315503657979077,1.1754674080878027
ENSG00000117475,4.200136171189533,4.214086104536088,0.013949933346554921
ENSG00000117479,2.7249677749233157,3.081251858576443,0.35628408365312714
ENSG00000117480,3.1096734576915726,2.8978098667572096,-0.2118635909343629
ENSG00000117481,4.346830720645335,4.400211985079965,0.05338126443462965
ENSG00000117500,5.962395971710068,6.116755807394921,0.15435983568485323
ENSG00000117505,6.337198258936906,6.447601186330118,0.11040292739321256
ENSG00000117519,1.9995827648214797,2.030949772129448,0.031367007307968375
ENSG00000117523,8.814542707056699,8.9373087222959,0.1227660152392005
ENSG00000117525,0.0,0.0,0.0
ENSG00000117528,4.412454100657223,4.356696947207052,-0.055757153450171515
ENSG00000117533,6.238005532348193,5.905668635825512,-0.3323368965226816
ENSG00000117543,5.319399563864754,5.002876645203459,-0.31652291866129456
ENSG00000117560,0.5324114760210613,2.373707850854019,1.8412963748329574
ENSG00000117569,4.053642773329285,4.020159498404013,-0.033483274925272255
ENSG00000117586,1.3875137771002037,1.7075661131609763,0.32005233606077255
ENSG00000117592,6.608095059784219,6.816630804130841,0.20853574434662203
ENSG00000117593,3.3381694187030915,3.0569305721389877,-0.2812388465641038
ENSG00000117597,4.3906497824113275,4.62103791787424,0.23038813546291248
ENSG00000117602,8.024721677819516,7.084471604250328,-0.9402500735691879
ENSG00000117614,6.38144557774137,6.446943924752574,0.0654983470112045
ENSG00000117616,8.59001163195557,8.80432017911896,0.21430854716339098
ENSG00000117620,5.096653680545251,5.035702339838377,-0.06095134070687447
ENSG00000117625,5.986518846235449,5.882539996312768,-0.10397884992268125
ENSG00000117632,5.163747137894513,5.0320459679282665,-0.13170116996624603
ENSG00000117640,5.711024061351431,5.4435825054369245,-0.26744155591450625
ENSG00000117643,6.159673945412547,5.474418582751708,-0.6852553626608389
ENSG00000117676,7.090469446083011,7.138933873226877,0.04846442714386612
ENSG00000117682,4.790787869087789,4.596049273974466,-0.19473859511332314
ENSG00000117691,3.979608763432675,3.9403320868097906,-0.03927667662288448
ENSG00000117697,4.648239044526754,4.273986776962993,-0.37425226756376073
ENSG00000117713,7.97013551857857,8.099826650966346,0.12969113238777563
ENSG00000117724,3.2278018164697615,2.580362877664805,-0.6474389388049566
ENSG00000117748,5.551464599790648,5.289965194684415,-0.2614994051062336
ENSG00000117751,5.04919821889338,5.164884983074702,0.11568676418132195
ENSG00000117758,4.8509120929752525,4.741911650978929,-0.10900044199632308
ENSG00000117791,0.0,0.0,0.0
ENSG00000117834,0.05536595177579997,0.0,-0.05536595177579997
ENSG00000117859,5.75332754777932,5.760908112326303,0.007580564546982416
ENSG00000117862,5.45240980688701,5.255758698378807,-0.19665110850820255
ENSG00000117868,8.253568104649789,7.8462713342678585,-0.40729677038193035
ENSG00000117899,5.004818418246816,4.772202181318888,-0.2326162369279281
ENSG00000117906,5.189533793646072,5.382535990474876,0.19300219682880382
ENSG00000117984,6.658523284998813,7.232243791540883,0.5737205065420703
ENSG00000118007,5.632575310864598,5.717788397045445,0.08521308618084689
ENSG00000118046,6.88849267366075,6.690836505555654,-0.19765616810509545
ENSG00000118058,7.956379728570944,7.8971704348384595,-0.059209293732484625
ENSG00000118096,3.1630744125382444,3.1788353161641556,0.015760903625911205
ENSG00000118113,0.3272776710014673,0.6146740788419005,0.2873964078404332
ENSG00000118162,2.6546306886815234,2.564604753297574,-0.09002593538394921
ENSG00000118181,10.26062506321025,9.931668887179672,-0.32895617603057836
ENSG00000118197,4.620750407364165,4.600744964294783,-0.020005443069381457
ENSG00000118200,3.9502696411517135,2.6544133487304684,-1.2958562924212451
ENSG00000118217,6.084637907710094,5.8800440758682475,-0.2045938318418461
ENSG00000118246,5.288606100952101,5.431264231555654,0.1426581306035537
ENSG00000118260,6.712615269075565,6.482394458424468,-0.23022081065109656
ENSG00000118263,6.951146390439165,6.349693194445414,-0.6014531959937512
ENSG00000118276,0.5383938887350592,1.3063933086504627,0.7679994199154034
ENSG00000118308,5.43767360875415,5.643528225897731,0.20585461714358022
ENSG00000118363,3.889831466623595,3.8045450769253355,-0.08528638969825941
ENSG00000118369,4.389292854346191,4.277277213013298,-0.11201564133289299
ENSG00000118412,6.486753327018332,5.932464116019225,-0.5542892109991069
ENSG00000118418,5.507636938121577,5.612067083325623,0.10443014520404681
ENSG00000118432,0.0,0.06058572324783097,0.06058572324783097
ENSG00000118454,5.484835624932911,5.604250430540744,0.1194148056078328
ENSG00000118482,7.653547447217536,7.729834782140974,0.0762873349234372
ENSG00000118495,2.7006425763469353,3.3159114897172954,0.6152689133703602
ENSG00000118496,3.2112573210182047,3.208403415003791,-0.0028539060144137096
ENSG00000118503,11.70627477665911,12.46076003809721,0.7544852614380986
ENSG00000118507,4.130108224259085,3.938565294092541,-0.1915429301665439
ENSG00000118508,0.15054873079388234,0.3452120838557763,0.19466335306189395
ENSG00000118513,3.784642516404575,3.6810532975265042,-0.10358921887807071
ENSG00000118515,5.649066627728966,4.978116708228049,-0.6709499195009174
ENSG00000118518,4.770981186816238,4.74450056766556,-0.026480619150677676
ENSG00000118520,1.683381404731621,1.6359587394583426,-0.04742266527327832
ENSG00000118564,6.305664134687105,6.271368009700061,-0.03429612498704415
ENSG00000118579,5.598000941001035,5.724477733372464,0.12647679237142917
ENSG00000118596,4.859719563951994,4.7067243071231655,-0.1529952568288282
ENSG00000118600,3.750054865846825,3.6477704630100036,-0.10228440283682128
ENSG00000118620,4.889239155887742,4.802799250291423,-0.08643990559631831
ENSG00000118640,5.817594423878539,5.502446146546065,-0.3151482773324741
ENSG00000118655,3.221328292633326,3.4408418639673406,0.2195135713340144
ENSG00000118680,7.63065770103173,7.415669177899081,-0.21498852313264916
ENSG00000118689,5.763514557056956,5.85323583924657,0.08972128218961384
ENSG00000118690,3.0643127740932203,2.999139176041514,-0.06517359805170653
ENSG00000118705,7.464500484493568,7.490989453393906,0.02648896890033825
ENSG00000118707,5.06468432202855,4.952790126479993,-0.11189419554855728
ENSG00000118762,4.448547021326775,4.495576560807557,0.047029539480782034
ENSG00000118785,0.0,0.0,0.0
ENSG00000118816,8.976787654361292,8.720556968312684,-0.25623068604860855
ENSG00000118855,4.964654152976546,4.8796291192806125,-0.08502503369593395
ENSG00000118873,5.971409143759774,6.024342978064753,0.05293383430497833
ENSG00000118898,0.0,0.0,0.0
ENSG00000118900,6.503803102772271,6.752921225014111,0.24911812224183993
ENSG00000118922,7.722058564806848,7.522891094731664,-0.1991674700751842
ENSG00000118960,4.341495844153532,4.288827684707945,-0.052668159445587115
ENSG00000118961,4.160230097916727,3.9143757708595595,-0.24585432705716714
ENSG00000118965,3.597834853774492,3.826868893293576,0.22903403951908397
ENSG00000118971,7.3981103636275,6.914772457955723,-0.48333790567177637
ENSG00000118985,3.8722840789765876,4.328056069750328,0.45577199077374075
ENSG00000119004,4.3148497883258425,4.1652340624082775,-0.149615725917565
ENSG00000119013,3.8280209009007735,3.3907179721106786,-0.4373029287900949
ENSG00000119041,5.2452828102078355,5.19445895332497,-0.05082385688286539
ENSG00000119048,5.778709938498368,5.6251140012833,-0.15359593721506837
ENSG00000119121,0.11668785779539888,0.6217955101086516,0.5051076523132527
ENSG00000119138,7.7137845068200335,7.238102243557103,-0.4756822632629305
ENSG00000119139,3.843158306827353,2.8067553307153403,-1.0364029761120128
ENSG00000119185,5.25885155253207,5.375218599479005,0.11636704694693556
ENSG00000119203,4.461443052785528,4.361833664991842,-0.09960938779368611
ENSG00000119231,5.154454731794022,5.044423477478561,-0.11003125431546135
ENSG00000119242,5.563047438973559,5.556655488284731,-0.006391950688827919
ENSG00000119280,2.586452673716591,2.863494196498422,0.27704152278183125
ENSG00000119285,5.497688694882357,5.55857701881346,0.06088832393110266
ENSG00000119314,7.879660141510546,7.740799449578255,-0.13886069193229122
ENSG00000119318,6.631536547518985,6.883358292628141,0.25182174510915534
ENSG00000119321,6.014416870232732,5.979034412094493,-0.035382458138238704
ENSG00000119328,3.8448047592859624,3.638061249357736,-0.20674350992822665
ENSG00000119333,2.2814549720072548,2.412236574504544,0.1307816024972892
ENSG00000119335,8.174453872216406,7.990616188443548,-0.18383768377285747
ENSG00000119383,6.0959342122886,6.0675447436499175,-0.028389468638682303
ENSG00000119392,5.17349763718285,5.031831406602522,-0.141666230580328
ENSG00000119396,6.926866861388769,6.960457167085545,0.03359030569677657
ENSG00000119397,7.685633300800883,7.40867011237103,-0.27696318842985335
ENSG00000119401,3.8447086030313664,3.4559528913350794,-0.388755711696287
ENSG00000119402,5.732502325256066,5.745393222377318,0.012890897121252465
ENSG00000119403,6.809634688777253,6.2818479552658,-0.5277867335114532
ENSG00000119408,3.5265328135481857,4.037091134548511,0.5105583210003255
ENSG00000119414,6.238150108711128,5.991502491343761,-0.2466476173673673
ENSG00000119421,3.0664222450508807,2.5113781407659017,-0.555044104284979
ENSG00000119431,4.403073132657798,4.112773653044336,-0.2902994796134619
ENSG00000119446,4.613599947582253,4.900446185882895,0.28684623830064204
ENSG00000119457,0.23419445495752447,0.6905862336051213,0.45639177864759684
ENSG00000119471,4.201606580722638,3.8899222251275134,-0.31168435559512453
ENSG00000119487,6.532526166436881,6.575635217562895,0.04310905112601393
ENSG00000119508,1.9140009789316448,4.816708013071253,2.902707034139608
ENSG00000119509,4.185138402477845,4.373590195644588,0.18845179316674265
ENSG00000119514,4.5858536878453355,4.29618961768413,-0.2896640701612059
ENSG00000119522,4.698687147371435,4.872639264306938,0.17395211693550294
ENSG00000119523,4.644697863673465,4.8900072461910575,0.2453093825175925
ENSG00000119535,2.3604746193100024,2.962617820493563,0.6021432011835608
ENSG00000119537,5.359886901259538,4.6831874866537,-0.6766994146058378
ENSG00000119541,5.808747552710096,5.908297843355783,0.09955029064568688
ENSG00000119559,4.610146104423856,4.355210110872608,-0.2549359935512481
ENSG00000119574,3.89905496452714,3.773499236045334,-0.12555572848180585
ENSG00000119596,6.955148494457181,6.983199543067246,0.02805104861006491
ENSG00000119599,4.556509414581834,4.529857089222759,-0.026652325359075135
ENSG00000119616,5.4536774424841,5.311725207858183,-0.14195223462591677
ENSG00000119632,3.763609593335557,4.068638858670169,0.30502926533461183
ENSG00000119636,1.7627123387229702,1.7824843640680192,0.01977202534504907
ENSG00000119638,7.068126014036464,6.716282420528101,-0.35184359350836303
ENSG00000119640,3.559369494828811,3.0326524746168166,-0.5267170202119944
ENSG00000119655,4.970109482947969,4.478798896834535,-0.4913105861134337
ENSG00000119669,5.542925025003329,5.615804852895527,0.07287982789219871
ENSG00000119673,3.963059517872859,3.959249276365658,-0.0038102415072009954
ENSG00000119681,1.8730603871230898,2.3261119002111847,0.453051513088095
ENSG00000119682,5.81315938929003,6.031055574890954,0.2178961856009236
ENSG00000119684,4.61391296215678,4.52397355217271,-0.08993940998407002
ENSG00000119685,4.58502596633714,4.677412120122043,0.09238615378490334
ENSG00000119686,1.6791487746254332,1.253665695448276,-0.4254830791771571
ENSG00000119688,6.270417276040146,6.277858434123031,0.007441158082884591
ENSG00000119689,7.004645995128189,7.019143092447733,0.014497097319543961
ENSG00000119699,3.602060491010536,3.5588587614653173,-0.043201729545218726
ENSG00000119705,3.678046679574238,3.901760655979364,0.22371397640512614
ENSG00000119707,8.377539862074212,8.419801763481178,0.04226190140696673
ENSG00000119711,3.8159701058228968,3.237529501136882,-0.5784406046860147
ENSG00000119714,3.3629029241547768,3.5853567403017097,0.22245381614693294
ENSG00000119718,3.8281637783880145,3.983037960392381,0.15487418200436665
ENSG00000119720,4.0250467288103895,4.327882282600177,0.3028355537897873
ENSG00000119723,4.2428259048117445,4.2807255873487415,0.03789968253699705
ENSG00000119729,4.172180689210803,4.622095418689257,0.44991472947845423
ENSG00000119760,6.781021257019548,6.936823693212061,0.15580243619251277
ENSG00000119771,2.9821719795293373,1.8759058217514073,-1.10626615777793
ENSG00000119772,6.857107446555571,6.912140459960386,0.05503301340481492
ENSG00000119777,5.8842687001527505,5.953854707505057,0.06958600735230647
ENSG00000119778,4.938040352849231,5.034356642369423,0.09631628952019256
ENSG00000119787,4.815993697903362,4.870478969819922,0.054485271916559164
ENSG00000119801,9.005596733550686,10.108894000685394,1.1032972671347085
ENSG00000119812,4.291401568808249,4.4302638729926205,0.1388623041843715
ENSG00000119820,4.3411971289807,3.997784835500299,-0.34341229348040114
ENSG00000119844,6.218695293534607,5.927565597419055,-0.2911296961155516
ENSG00000119862,0.24271640019667248,0.2378109625555848,-0.004905437641087695
ENSG00000119866,0.06091949422971247,0.29852255272876027,0.2376030584990478
ENSG00000119878,2.990624130680248,3.023038239504701,0.03241410882445317
ENSG00000119899,3.4105576906277717,3.393238177012301,-0.017319513615470683
ENSG00000119900,3.5884107268007526,4.299149040188196,0.7107383133874432
ENSG00000119906,5.468525417259481,5.313001886142631,-0.1555235311168497
ENSG00000119912,5.071442924293967,4.923862323326289,-0.1475806009676779
ENSG00000119917,3.0986380855292515,2.909131787756906,-0.18950629777234562
ENSG00000119922,2.8278291937973177,3.3382982032450217,0.510469009447704
ENSG00000119927,3.8782668073637367,4.045799542048783,0.1675327346850466
ENSG00000119929,4.747344096545179,4.4222773129079105,-0.3250667836372685
ENSG00000119943,4.557856497485436,4.67001113332215,0.11215463583671426
ENSG00000119950,6.173879127022645,5.597435274734304,-0.5764438522883415
ENSG00000119953,5.4779139326903055,5.580459014963113,0.10254508227280734
ENSG00000119965,3.795932106514241,3.6452053744448634,-0.1507267320693777
ENSG00000119977,4.544692334985719,4.459220377078744,-0.08547195790697426
ENSG00000119979,4.895614258491784,4.453143828302217,-0.4424704301895668
ENSG00000119986,2.6810710242086873,3.5084122776829973,0.8273412534743101
ENSG00000120008,5.561481901519033,5.509642016255261,-0.0518398852637727
ENSG00000120029,5.476724071901527,5.368701312021564,-0.10802275987996346
ENSG00000120049,1.7104373199324652,1.1347620833133143,-0.5756752366191509
ENSG00000120051,0.0,0.06058572324783097,0.06058572324783097
ENSG00000120053,3.4030379361904304,3.3468670381626744,-0.05617089802775599
ENSG00000120055,5.021731340189713,4.54978872695821,-0.4719426132315032
ENSG00000120057,0.059349501358052524,3.1305094616983533,3.071159960340301
ENSG00000120063,7.623870315114273,7.8014791632130995,0.17760884809882693
ENSG00000120071,7.851610072876168,8.047592788661897,0.19598271578572835
ENSG00000120093,4.174773642711433,3.8522769963978027,-0.32249664631362984
ENSG00000120129,9.792056985850419,10.483708226686245,0.6916512408358262
ENSG00000120137,6.469616264574135,6.471541180454857,0.0019249158807213007
ENSG00000120156,0.0,0.0,0.0
ENSG00000120158,3.8363599623747255,3.9859329216497414,0.1495729592750159
ENSG00000120159,4.073681834062645,4.060733459699757,-0.012948374362887982
ENSG00000120162,1.1354090406530415,1.07421362375858,-0.06119541689446151
ENSG00000120217,3.509889971913065,2.8684232662023463,-0.6414667057107186
ENSG00000120253,4.829646893130223,4.064310101951838,-0.7653367911783855
ENSG00000120254,3.362289528083683,2.990021569700395,-0.3722679583832882
ENSG00000120262,0.0,0.0,0.0
ENSG00000120265,5.018764736866094,4.828066264696668,-0.19069847216942648
ENSG00000120278,2.111179964636921,2.740815393388992,0.6296354287520711
ENSG00000120280,1.2916566942699728,0.7724675229941438,-0.519189171275829
ENSG00000120306,1.8831606614793404,2.1483623257022284,0.26520166422288804
ENSG00000120314,6.161224546509807,6.328484580116427,0.16726003360662034
ENSG00000120318,2.463881502915329,3.198939038849576,0.735057535934247
ENSG00000120333,3.9531380716077216,3.745662658823135,-0.2074754127845866
ENSG00000120370,4.57478514861697,4.729523808856149,0.15473866023917893
ENSG00000120437,4.1455353640304216,3.849866411004804,-0.2956689530256176
ENSG00000120438,7.259606995134786,7.286925132918844,0.027318137784058116
ENSG00000120451,6.626576307772358,6.372631264754782,-0.25394504301757603
ENSG00000120458,3.823730258358215,3.6174034485849935,-0.2063268097732216
ENSG00000120509,3.2687583162828595,3.081042820897069,-0.18771549538579047
ENSG00000120519,4.041552141566962,4.057922980352658,0.01637083878569623
ENSG00000120526,3.6658090090713005,3.498054082024199,-0.16775492704710127
ENSG00000120533,5.435012572665775,5.481684025597107,0.04667145293133235
ENSG00000120539,4.153729838178904,4.474097570217667,0.320367732038763
ENSG00000120594,0.06091949422971247,0.7406180936558282,0.6796985994261158
ENSG00000120616,7.836579028097617,7.811589003308744,-0.024990024788873022
ENSG00000120645,1.2582315176069723,2.3658641999319014,1.1076326823249292
ENSG00000120647,3.093791925065891,3.2303596891790187,0.13656776411312777
ENSG00000120656,4.079052854929912,3.9407291790583203,-0.13832367587159133
ENSG00000120662,5.155406537956568,5.412250520138161,0.2568439821815929
ENSG00000120675,4.4500042310698005,4.1156600768990685,-0.33434415417073193
ENSG00000120685,6.01117390744799,6.18330547976969,0.17213157232169962
ENSG00000120686,6.863297977783344,6.915790000882245,0.05249202309890055
ENSG00000120688,3.1939314503455196,3.2693961128505635,0.07546466250504391
ENSG00000120690,8.044663393481784,8.062952900028964,0.018289506547180423
ENSG00000120694,6.244394967693929,7.0362794779435145,0.7918845102495853
ENSG00000120696,2.0526806539362488,2.0023438534113542,-0.05033680052489453
ENSG00000120697,4.011399890111118,3.8261764683602104,-0.18522342175090767
ENSG00000120699,5.286515065838851,5.079724110974022,-0.20679095486482968
ENSG00000120705,6.15453098219552,6.793900320186881,0.6393693379913614
ENSG00000120708,2.2277252371364806,2.3317754937083914,0.1040502565719108
ENSG00000120709,5.760224992176935,6.283802674746329,0.5235776825693934
ENSG00000120725,3.498266839951529,3.713085536647225,0.21481869669569598
ENSG00000120727,6.413534550730633,6.486205859657005,0.07267130892637219
ENSG00000120733,7.178975184154753,7.156681097826589,-0.022294086328163765
ENSG00000120738,2.0373569038875257,3.6914215615156336,1.654064657628108
ENSG00000120742,7.7402725079949475,7.794751881738184,0.05447937374323608
ENSG00000120784,2.8565394361641854,2.8521987700194074,-0.004340666144778016
ENSG00000120798,5.92119500093067,5.523657979338912,-0.3975370215917575
ENSG00000120800,4.740402054480603,4.890124412060898,0.14972235758029573
ENSG00000120802,7.314765240292535,6.967834201376549,-0.34693103891598565
ENSG00000120805,4.644499045593837,4.49058606286307,-0.15391298273076703
ENSG00000120832,4.561125380821116,4.442091632914654,-0.11903374790646204
ENSG00000120833,5.266554634286723,4.335039362595631,-0.9315152716910919
ENSG00000120837,4.635374233110771,4.371299258853321,-0.26407497425745063
ENSG00000120860,4.517113689887223,4.209567161867789,-0.30754652801943383
ENSG00000120868,5.177663943018583,5.201947832163481,0.024283889144897763
ENSG00000120875,6.278939120229113,5.713972421515465,-0.5649666987136479
ENSG00000120885,2.681563580472548,2.545424655195617,-0.13613892527693094
ENSG00000120889,6.3830388574099945,6.102724527359157,-0.28031433005083795
ENSG00000120896,6.913108603042597,6.262355069329507,-0.6507535337130896
ENSG00000120899,7.696301589119853,7.923865325248616,0.22756373612876235
ENSG00000120910,6.64605851030812,6.609617302135808,-0.03644120817231222
ENSG00000120913,6.00327885745048,5.985190028278673,-0.01808882917180732
ENSG00000120915,6.274832253300232,5.246898831526332,-1.0279334217739002
ENSG00000120925,4.098740857333085,3.4971978444007554,-0.6015430129323294
ENSG00000120942,5.580519886927388,5.212750217614109,-0.3677696693132795
ENSG00000120948,7.786669550373077,7.7267950739758735,-0.059874476397203225
ENSG00000120949,0.24342117576171077,0.2092485734580197,-0.03417260230369107
ENSG00000120963,6.763772157003515,6.608006326267377,-0.15576583073613826
ENSG00000120992,5.431865049955585,5.266016800320914,-0.1658482496346707
ENSG00000121022,5.891811259046902,5.808132359722743,-0.08367889932415906
ENSG00000121039,3.095769964899057,3.460534176619261,0.3647642117202041
ENSG00000121057,5.631183542316951,5.431552013775498,-0.19963152854145338
ENSG00000121058,5.045889440474282,5.290040149210367,0.24415070873608524
ENSG00000121060,6.35189708323794,6.329477351001541,-0.022419732236398815
ENSG00000121064,4.2681498611302136,4.473097476367319,0.20494761523710547
ENSG00000121067,5.985692483945579,5.89934003341309,-0.0863524505324893
ENSG00000121073,4.879555643065647,5.272952876909757,0.3933972338441105
ENSG00000121083,6.617320750658853,6.597947513246129,-0.01937323741272401
ENSG00000121104,7.23099154716905,6.979069978969308,-0.25192156819974176
ENSG00000121210,7.596635583597765,7.389733568707588,-0.20690201489017657
ENSG00000121236,0.0,0.0,0.0
ENSG00000121274,5.739667567824053,6.163355816916232,0.4236882490921783
ENSG00000121281,8.448599194853154,8.662084688410596,0.2134854935574424
ENSG00000121297,1.3547955196197798,1.838058540371767,0.48326302075198724
ENSG00000121310,6.726874451699951,6.498564678004563,-0.22830977369538807
ENSG00000121316,0.6584142817736888,1.5284708660701607,0.8700565842964719
ENSG00000121350,4.887242959411104,4.849327637103343,-0.037915322307760846
ENSG00000121390,6.17688636885199,6.162729213913813,-0.014157154938177818
ENSG00000121406,4.400627950305344,4.476207060585844,0.07557911028050057
ENSG00000121410,3.2208248361060567,3.738213534857615,0.5173886987515584
ENSG00000121413,4.612252621122094,4.459490710820605,-0.15276191030148922
ENSG00000121417,5.137950375211556,5.252382875231406,0.11443250001985028
ENSG00000121454,3.3428900992035984,3.021676734113855,-0.3212133650897435
ENSG00000121481,4.275411458387625,4.187564196285349,-0.08784726210227589
ENSG00000121486,4.072078050478166,3.703771708298114,-0.36830634218005187
ENSG00000121542,3.4750082686859463,3.403480250628454,-0.0715280180574922
ENSG00000121552,0.05792250840515967,0.3329663179190841,0.27504380951392443
ENSG00000121570,1.091324969736831,1.4712025718380375,0.37987760210120647
ENSG00000121578,4.85572469423948,4.521145521253146,-0.33457917298633344
ENSG00000121579,5.929753772946811,6.315855372495266,0.38610159954845447
ENSG00000121594,0.3566190849620709,0.1768142179914251,-0.1798048669706458
ENSG00000121644,4.967362539440028,4.802407199866318,-0.16495533957371045
ENSG00000121653,2.320153990850135,4.043748605333747,1.7235946144836114
ENSG00000121671,5.796909851707729,5.884531943228736,0.0876220915210073
ENSG00000121680,5.5481695607420605,5.647712331019759,0.09954277027769809
ENSG00000121691,5.466973004600938,5.048931279833423,-0.418041724767515
ENSG00000121716,7.87867116617745,8.096251724592474,0.21758055841502344
ENSG00000121741,7.0317854791734575,7.140626595505857,0.10884111633239968
ENSG00000121742,1.7749442254391092,1.7915365341274647,0.016592308688355484
ENSG00000121749,6.20223254111817,5.7718552900602775,-0.4303772510578927
ENSG00000121753,2.0623895436342687,2.386249747032667,0.3238602033983984
ENSG00000121766,3.9727524846736584,3.922532434629377,-0.05022005004428154
ENSG00000121774,7.444110889349766,7.125325991824049,-0.3187848975257168
ENSG00000121775,4.173197072043232,3.890902510170362,-0.28229456187286983
ENSG00000121797,0.9829217644828507,1.7599064985372563,0.7769847340544056
ENSG00000121807,3.04477195344412,2.5715973796073053,-0.4731745738368147
ENSG00000121848,5.128927619098588,5.121395387604262,-0.007532231494326247
ENSG00000121851,5.7944497635558925,5.596800004752919,-0.19764975880297353
ENSG00000121858,5.0921704403618,3.610201348310188,-1.481969092051612
ENSG00000121864,6.238689522149071,6.282781993926348,0.04409247177727771
ENSG00000121879,6.23260765253847,6.104024628706972,-0.12858302383149844
ENSG00000121892,7.43279900680758,7.100064342016124,-0.33273466479145686
ENSG00000121895,3.878707821644786,3.230919470131031,-0.6477883515137548
ENSG00000121897,3.8627538270306565,3.617345698577462,-0.2454081284531946
ENSG00000121931,3.524166390825683,3.480190316654736,-0.043976074170946955
ENSG00000121933,0.0,0.06058572324783097,0.06058572324783097
ENSG00000121940,4.391127974988125,3.7899113136380698,-0.6012166613500551
ENSG00000121957,1.143774513932143,1.2667000879457428,0.12292557401359994
ENSG00000121964,3.8345450221920254,4.952378469552569,1.1178334473605434
ENSG00000121966,10.569105673860424,11.066238558672515,0.49713288481209084
ENSG00000121989,4.588015116561944,3.499993693400475,-1.0880214231614684
ENSG00000122008,4.992950608508314,4.89590166109669,-0.09704894741162473
ENSG00000122025,0.06091949422971247,0.281304765169069,0.22038527093935653
ENSG00000122026,6.1267015007342245,6.359462442123399,0.23276094138917447
ENSG00000122033,5.021129072806934,4.566336651082072,-0.45479242172486156
ENSG00000122034,7.607602187989633,7.507493338480513,-0.10010884950911958
ENSG00000122035,1.1105417895109488,1.3274368981333164,0.2168951086223676
ENSG00000122042,6.979780232214783,6.8121212682062335,-0.16765896400854974
ENSG00000122068,6.09555474549075,5.9039490914970365,-0.19160565399371343
ENSG00000122085,6.947577034112112,6.769113450544202,-0.17846358356791026
ENSG00000122122,7.482701361025052,7.8943356282746375,0.4116342672495854
ENSG00000122126,3.756230032134333,2.8744437093160298,-0.8817863228183032
ENSG00000122140,5.0292551646284664,5.092644206865545,0.06338904223707864
ENSG00000122188,5.050982726914663,4.963428282069385,-0.08755444484527786
ENSG00000122203,6.02522050990649,6.108390289347457,0.0831697794409667
ENSG00000122218,6.702916893776295,6.667764295644963,-0.03515259813133209
ENSG00000122223,3.439215147280666,5.382429869089288,1.943214721808622
ENSG00000122224,6.877667456314394,6.674513947310247,-0.20315350900414675
ENSG00000122257,7.709417164891039,7.628481224705041,-0.0809359401859977
ENSG00000122299,6.742104245530261,6.421484051481596,-0.32062019404866504
ENSG00000122335,2.517017908687476,2.6335456472256227,0.11652773853814669
ENSG00000122359,8.314095871878799,8.082373777833762,-0.2317220940450362
ENSG00000122376,5.113794237206404,4.9988005507005315,-0.11499368650587272
ENSG00000122378,2.7954040497995782,2.71047391261576,-0.08493013718381803
ENSG00000122390,5.873467856476055,5.961095515952772,0.08762765947671713
ENSG00000122406,10.822405667308292,10.484528120383498,-0.3378775469247941
ENSG00000122417,6.391244832688014,6.276012387621715,-0.11523244506629915
ENSG00000122435,5.194006111300361,4.886456669870513,-0.3075494414298481
ENSG00000122481,4.33108073345419,4.069070585068663,-0.26201014838552705
ENSG00000122482,5.596373751945446,5.722431675233768,0.12605792328832166
ENSG00000122483,3.636185303762101,3.575733316531435,-0.06045198723066614
ENSG00000122484,3.822152883110897,3.852184230609325,0.03003134749842795
ENSG00000122490,5.568137353243097,5.557791018856877,-0.010346334386220235
ENSG00000122497,4.953787037999186,4.685807540960427,-0.267979497038759
ENSG00000122507,4.11399995491309,4.187537120734456,0.07353716582136638
ENSG00000122512,3.9715851524910177,3.8941187413576897,-0.07746641113332808
ENSG00000122515,8.039533420577325,7.967383383483929,-0.07215003709339562
ENSG00000122545,7.771233027814709,7.820821903994083,0.049588876179373464
ENSG00000122547,3.799455680670519,2.6171938108277266,-1.1822618698427925
ENSG00000122550,4.330660200737599,4.361298363341184,0.030638162603585428
ENSG00000122557,6.872658144769851,7.241621747263727,0.36896360249387605
ENSG00000122565,7.1523832258781015,6.744168486649203,-0.4082147392288986
ENSG00000122566,9.986037899836768,9.777346296994207,-0.2086916028425616
ENSG00000122591,4.387424362941242,4.088090634964502,-0.29933372797674007
ENSG00000122642,1.0728209125723425,1.0193902811410822,-0.053430631431260256
ENSG00000122643,5.585578104035553,5.123484264298329,-0.46209383973722407
ENSG00000122644,5.6584225377943,6.563906396620124,0.905483858825824
ENSG00000122674,3.69600188404043,3.6352386107885386,-0.06076327325189146
ENSG00000122678,6.116210484073914,6.338583684642793,0.222373200568879
ENSG00000122687,4.0013746285043705,3.739061842444518,-0.2623127860598524
ENSG00000122692,5.699589114098746,5.669014369750444,-0.030574744348301763
ENSG00000122694,6.01245533455067,6.0200959535507845,0.00764061900011459
ENSG00000122696,4.133018253161275,3.9538940156858744,-0.17912423747540052
ENSG00000122705,4.81485361192195,4.604435286406444,-0.21041832551550588
ENSG00000122707,5.057252169551137,4.588373251866643,-0.46887891768449386
ENSG00000122729,2.7198348069687266,2.594192472626003,-0.12564233434272376
ENSG00000122733,0.0,0.0,0.0
ENSG00000122741,5.635227792681399,5.3562445665161675,-0.27898322616523163
ENSG00000122779,5.18102077263583,5.223214138457795,0.04219336582196487
